match_id,city,stadium,venue_id,country
12018729,Mumbai,Center Court,19752,India
12058489,Grenoble,Court 1,28518,France
12063861,Hammamet,Court 4,18290,Tunisia
12063874,Hammamet,Court 3,18292,Tunisia
12064004,Monastir,Court 6,23890,Tunisia
12063983,Monastir,Center Court,23654,Tunisia
12064002,Monastir,Court 3,23363,Tunisia
12063995,Monastir,Center Court,23654,Tunisia
12063316,Nakhon Si Thammarat,Court 6,39644,Thailand
12063312,Nakhon Si Thammarat,Court 5,39646,Thailand
12063329,Nakhon Si Thammarat,Court 6,39644,Thailand
12063317,Nakhon Si Thammarat,Court 2,39642,Thailand
12063321,Nakhon Si Thammarat,Court 6,39644,Thailand
12060700,Nakhon Si Thammarat,Court 5,39646,Thailand
12060701,Nakhon Si Thammarat,Court 6,39644,Thailand
12060688,Nakhon Si Thammarat,Court 1,39637,Thailand
12060702,Nakhon Si Thammarat,Court 5,39646,Thailand
12060692,Nakhon Si Thammarat,Court 1,39637,Thailand
12060694,Nakhon Si Thammarat,Court 2,39642,Thailand
12060690,Nakhon Si Thammarat,Court 3,39635,Thailand
12060687,Nakhon Si Thammarat,Court 7,39717,Thailand
12063555,Oberhaching,Court 3,18808,Germany
12063565,Oberhaching,Court 1,18806,Germany
12063557,Oberhaching,Court 2,18805,Germany
12063564,Oberhaching,Court 1,18806,Germany
12063567,Oberhaching,Court 2,18805,Germany
12063563,Oberhaching,Court 3,18808,Germany
12063560,Oberhaching,Court 1,18806,Germany
12059125,Punta del Este,Court 6,28618,Uruguay
12058828,Sunrise,Court 1,20100,USA
12059134,Vila Real de San Antonio,Court 3,38027,Portugal
12059137,Vila Real de San Antonio,Court 4,38029,Portugal
12059136,Vila Real de San Antonio,Court 4,38029,Portugal
12059141,Vila Real de San Antonio,Court 2,38028,Portugal
12059142,Vila Real de San Antonio,Court 1,38033,Portugal
12059145,Vila Real de San Antonio,Court 2,38028,Portugal
12059146,Vila Real de San Antonio,Court 1,38033,Portugal
12059147,Vila Real de San Antonio,Court 4,38029,Portugal
12059140,Vila Real de San Antonio,Court 3,38027,Portugal
12059135,Vila Real de San Antonio,Court 2,38028,Portugal
12061927,Vila Real de San Antonio,Court 4,38029,Portugal
12059144,Vila Real de San Antonio,Court 3,38027,Portugal
12059148,Vila Real de San Antonio,Court 1,38033,Portugal
12061928,Vila Real de San Antonio,Court 1,38033,Portugal
12059133,Vila Real de San Antonio,Court 2,38028,Portugal
12059138,Vila Real de San Antonio,Court 4,38029,Portugal
12059139,Vila Real de San Antonio,Court 3,38027,Portugal
12059143,Vila Real de San Antonio,Court 4,38029,Portugal
12063945,Vila Real de San Antonio,Court 1,38033,Portugal
12063536,Vila Real de San Antonio,Court 1,38033,Portugal
12063499,Vila Real de San Antonio,Court 2,38028,Portugal
12063534,Vila Real de San Antonio,Court 2,38028,Portugal
12063500,Vila Real de San Antonio,Court 3,38027,Portugal
12061926,Vila Real de San Antonio,Court 4,38029,Portugal
12061925,Vila Real de San Antonio,Court 3,38027,Portugal
12063535,Vila Real de San Antonio,Court 4,38029,Portugal
12063948,Vila Real de San Antonio,Court 1,38033,Portugal
12063950,Vila Real de San Antonio,Court 1,38033,Portugal
12063947,Vila Real de San Antonio,Court 2,38028,Portugal
12063533,Vila Real de San Antonio,Court 4,38029,Portugal
12064027,Vila Real de San Antonio,Court 4,38029,Portugal
12063946,Vila Real de San Antonio,Court 2,38028,Portugal
12063949,Vila Real de San Antonio,Court 3,38027,Portugal
12063814,Altenkirchen,Center Court,20432,Germany
12063812,Altenkirchen,Court 3,20434,Germany
12063817,Altenkirchen,Center Court,20432,Germany
12058946,Grenoble,Court 1,28518,France
12063864,Hammamet,Court 6,18336,Tunisia
12063875,Hammamet,Court 5,18337,Tunisia
12063876,Hammamet,Court 1,18293,Tunisia
12059475,Irapuato,Est. Margarita Paz B,43608,Mexico
12063757,Manacor,Centre Court,28279,Spain
12063774,Manacor,Court 2,33770,Spain
12063770,Manacor,Court 2,33770,Spain
12063758,Manacor,Centre Court,28279,Spain
12063996,Monastir,Court 1,23881,Tunisia
12063999,Monastir,Court 2,23360,Tunisia
12063988,Monastir,Court 4,23364,Tunisia
12063328,Nakhon Si Thammarat,Court 2,39642,Thailand
12063315,Nakhon Si Thammarat,Court 4,39634,Thailand
12063331,Nakhon Si Thammarat,Court 3,39635,Thailand
12063327,Nakhon Si Thammarat,Court 1,39637,Thailand
12063313,Nakhon Si Thammarat,Court 2,39642,Thailand
12063326,Nakhon Si Thammarat,Court 3,39635,Thailand
12063325,Nakhon Si Thammarat,Court 4,39634,Thailand
12063324,Nakhon Si Thammarat,Court 1,39637,Thailand
12063333,Nakhon Si Thammarat,Court 5,39646,Thailand
12063314,Nakhon Si Thammarat,Court 1,39637,Thailand
12060698,Nakhon Si Thammarat,Court 2,39642,Thailand
12060697,Nakhon Si Thammarat,Court 4,39634,Thailand
12060689,Nakhon Si Thammarat,Court 3,39635,Thailand
12060696,Nakhon Si Thammarat,Court 1,39637,Thailand
12060693,Nakhon Si Thammarat,Court 4,39634,Thailand
12060695,Nakhon Si Thammarat,Court 3,39635,Thailand
12060691,Nakhon Si Thammarat,Court 2,39642,Thailand
12060699,Nakhon Si Thammarat,Court 6,39644,Thailand
12064009,London,Court 1,29129,England
12064016,London,Court 2,36159,England
12064017,London,Court 1,29129,England
12064014,London,Court 2,36159,England
12058910,Wesley Chapel,Court 7,20170,USA
12061011,Antalya,MTA 3,31365,Turkey
12061025,Antalya,MTA 04,31226,Turkey
12061037,Antalya,MTA 13,28580,Turkey
12061021,Antalya,MTA 12,28575,Turkey
12061031,Antalya,MTA 02,31227,Turkey
12061023,Antalya,MTA 05,31230,Turkey
12061028,Antalya,MTA Court 1,38043,Turkey
12061013,Antalya,MTA 12,28575,Turkey
12061012,Antalya,MTA 14,28573,Turkey
12061036,Antalya,MTA 04,31226,Turkey
12061009,Antalya,MTA Court 1,38043,Turkey
12061038,Antalya,MTA 15,28579,Turkey
12061029,Antalya,MTA 13,28580,Turkey
12061033,Antalya,MTA 14,28573,Turkey
12061035,Antalya,MTA 04,31226,Turkey
12061016,Antalya,MTA 13,28580,Turkey
12063582,Antalya,MTA 6,31363,Turkey
12063599,Antalya,MTA 9,31366,Turkey
12063583,Antalya,MTA 3,31365,Turkey
12063589,Antalya,MTA Court 1,38043,Turkey
12063588,Antalya,MTA 05,31230,Turkey
12059069,Hammamet,Court 5,18337,Tunisia
12059067,Hammamet,Court 8,18581,Tunisia
12059072,Hammamet,Court 7,18289,Tunisia
12059089,Hammamet,Court 5,18337,Tunisia
12059075,Hammamet,Court 1,18293,Tunisia
12061458,Hammamet,Court 4,18290,Tunisia
12061465,Hammamet,Court 8,18581,Tunisia
12061461,Hammamet,Court 1,18293,Tunisia
12061467,Hammamet,Court 6,18336,Tunisia
12061476,Hammamet,Court 5,18337,Tunisia
12061455,Hammamet,Court 7,18289,Tunisia
12061450,Hammamet,Court 6,18336,Tunisia
12061470,Hammamet,Court 1,18293,Tunisia
12061471,Hammamet,Court 5,18337,Tunisia
12061453,Hammamet,Court 3,18292,Tunisia
12061475,Hammamet,Court 4,18290,Tunisia
12061454,Hammamet,Court 3,18292,Tunisia
12061463,Hammamet,Court 9,19766,Tunisia
12061449,Hammamet,Court 9,19766,Tunisia
12063068,Hammamet,Court 9,19766,Tunisia
12063069,Hammamet,Court 4,18290,Tunisia
12063862,Hammamet,Court 5,18337,Tunisia
12063892,Hammamet,Court 9,19766,Tunisia
12063859,Hammamet,Court 6,18336,Tunisia
12063870,Hammamet,Court 3,18292,Tunisia
12063873,Hammamet,Court 1,18293,Tunisia
12063872,Hammamet,Court 4,18290,Tunisia
12063887,Hammamet,Court 7,18289,Tunisia
12063879,Hammamet,Court 8,18581,Tunisia
12059202,Monastir,Court 5,23362,Tunisia
12059160,Monastir,Court 7,23891,Tunisia
12059179,Monastir,Court 4,23364,Tunisia
12059203,Monastir,Court 1,23881,Tunisia
12059162,Monastir,Center Court,23654,Tunisia
12059177,Monastir,Court 3,23363,Tunisia
12059193,Monastir,Court 6,23890,Tunisia
12059176,Monastir,Court 2,23360,Tunisia
12061566,Monastir,Court 1,23881,Tunisia
12061575,Monastir,Court 6,23890,Tunisia
12061568,Monastir,Court 7,23891,Tunisia
12061576,Monastir,Court 2,23360,Tunisia
12061571,Monastir,Court 1,23881,Tunisia
12061578,Monastir,Court 2,23360,Tunisia
12061565,Monastir,Court 3,23363,Tunisia
12061577,Monastir,Court 7,23891,Tunisia
12061569,Monastir,Court 4,23364,Tunisia
12061562,Monastir,Court 5,23362,Tunisia
12061579,Monastir,Court 6,23890,Tunisia
12061573,Monastir,Court 5,23362,Tunisia
12061563,Monastir,Court 3,23363,Tunisia
12061567,Monastir,Court 4,23364,Tunisia
12061560,Monastir,Center Court,23654,Tunisia
12061580,Monastir,Center Court,23654,Tunisia
12063404,Monastir,Center Court,23654,Tunisia
12063401,Monastir,Court 3,23363,Tunisia
12063407,Monastir,Court 1,23881,Tunisia
12063395,Monastir,Court 2,23360,Tunisia
12063507,Monastir,Center Court,23654,Tunisia
12063509,Monastir,Court 2,23360,Tunisia
12063508,Monastir,Court 3,23363,Tunisia
12063506,Monastir,Court 1,23881,Tunisia
12058903,Oberhaching,Court 4,18809,Germany
12058906,Oberhaching,Court 2,18805,Germany
12060754,Oberhaching,Court 6,28583,Germany
12060517,Oberhaching,Court 3,18808,Germany
12060755,Oberhaching,Court 1,18806,Germany
12060681,Oberhaching,Court 5,18807,Germany
12060680,Oberhaching,Court 2,18805,Germany
12060869,Oberhaching,Court 6,28583,Germany
12060306,Oberhaching,Court 4,18809,Germany
12060796,Oberhaching,Court 3,18808,Germany
12060819,Oberhaching,Court 5,18807,Germany
12060772,Oberhaching,Court 1,18806,Germany
12060932,Oberhaching,Court 2,18805,Germany
12061040,Oberhaching,Court 3,18808,Germany
12060832,Oberhaching,Court 4,18809,Germany
12060931,Oberhaching,Court 1,18806,Germany
12060934,Oberhaching,Court 3,18808,Germany
12061060,Oberhaching,Court 4,18809,Germany
12061350,Oberhaching,Court 2,18805,Germany
12061396,Oberhaching,Court 1,18806,Germany
12061351,Oberhaching,Court 4,18809,Germany
12061423,Oberhaching,Court 3,18808,Germany
12061637,Oberhaching,Court 2,18805,Germany
12061536,Oberhaching,Court 4,18809,Germany
12061426,Oberhaching,Court 1,18806,Germany
12061598,Oberhaching,Court 3,18808,Germany
12062146,Palm Coast,Court 5,20203,USA
12062137,Palm Coast,Court 3,20201,USA
12062144,Palm Coast,Court 2,20198,USA
12062141,Palm Coast,Court 7,20196,USA
12062140,Palm Coast,Court 1,20199,USA
12062139,Palm Coast,Court 1,20199,USA
12062148,Palm Coast,Court 2,20198,USA
12062147,Palm Coast,Court 6,20202,USA
12062135,Palm Coast,Court 3,20201,USA
12062133,Palm Coast,Court 7,20196,USA
12062134,Palm Coast,Court 5,20203,USA
12062138,Palm Coast,Court 6,20202,USA
12062136,Palm Coast,Court 1,20199,USA
12062142,Palm Coast,Court 3,20201,USA
12062145,Palm Coast,Court 2,20198,USA
12062143,Palm Coast,Court 5,20203,USA
12061956,Punta del Este,Cancha 4,20556,Uruguay
12061963,Punta del Este,Cancha 1,20554,Uruguay
12061967,Punta del Este,Cancha 10,43635,Uruguay
12061965,Punta del Este,Cancha 1,20554,Uruguay
12061966,Punta del Este,Cancha 5,43634,Uruguay
12061960,Punta del Este,Cancha 2,20580,Uruguay
12061954,Punta del Este,Cancha 4,20556,Uruguay
12061962,Punta del Este,Cancha 2,20580,Uruguay
12061959,Punta del Este,Cancha 6,43639,Uruguay
12061957,Punta del Este,Cancha 10,43635,Uruguay
12061955,Punta del Este,Cancha 5,43634,Uruguay
12061961,Punta del Este,Cancha 6,43639,Uruguay
12061964,Punta del Este,Cancha 6,43639,Uruguay
12061968,Punta del Este,Cancha 5,43634,Uruguay
12061958,Punta del Este,Cancha 4,20556,Uruguay
12061953,Punta del Este,Cancha 2,20580,Uruguay
12058870,Sharm El Sheikh,Court 6,33930,Egypt
12058880,Sharm El Sheikh,Center Court,33963,Egypt
12058856,Sharm El Sheikh,Court 4,28799,Egypt
12058881,Sharm El Sheikh,Court 5,33931,Egypt
12058860,Sharm El Sheikh,Court 3,17612,Egypt
12058871,Sharm El Sheikh,Court 6,33930,Egypt
12058866,Sharm El Sheikh,Court 5,33931,Egypt
12058874,Sharm El Sheikh,Center Court,33963,Egypt
12058864,Sharm El Sheikh,Court 3,17612,Egypt
12058855,Sharm El Sheikh,Court 4,28799,Egypt
12061810,Sharm El Sheikh,Court 6,33930,Egypt
12061819,Sharm El Sheikh,Court 5,33931,Egypt
12061811,Sharm El Sheikh,Court 4,28799,Egypt
12061816,Sharm El Sheikh,Court 6,33930,Egypt
12061808,Sharm El Sheikh,Court 3,17612,Egypt
12061821,Sharm El Sheikh,Court 4,28799,Egypt
12061807,Sharm El Sheikh,Court 3,17612,Egypt
12061818,Sharm El Sheikh,Court 5,33931,Egypt
12061809,Sharm El Sheikh,Court 3,17612,Egypt
12061820,Sharm El Sheikh,Court 5,33931,Egypt
12061822,Sharm El Sheikh,Court 4,28799,Egypt
12061817,Sharm El Sheikh,Court 6,33930,Egypt
12061814,Sharm El Sheikh,Court 6,33930,Egypt
12061812,Sharm El Sheikh,Court 5,33931,Egypt
12061813,Sharm El Sheikh,Court 4,28799,Egypt
12061815,Sharm El Sheikh,Court 3,17612,Egypt
12063669,Sharm El Sheikh,Court 3,17612,Egypt
12063666,Sharm El Sheikh,Court 4,28799,Egypt
12063663,Sharm El Sheikh,Court 6,33930,Egypt
12063672,Sharm El Sheikh,Court 5,33931,Egypt
12063662,Sharm El Sheikh,Court 5,33931,Egypt
12063661,Sharm El Sheikh,Court 6,33930,Egypt
12063671,Sharm El Sheikh,Court 3,17612,Egypt
12063660,Sharm El Sheikh,Court 4,28799,Egypt
12059124,Altenkirchen,Center Court,20432,Germany
12059132,Altenkirchen,Center Court,20432,Germany
12059131,Altenkirchen,Court 3,20434,Germany
12059130,Altenkirchen,Center Court,20432,Germany
12059128,Altenkirchen,Court 3,20434,Germany
12061452,Altenkirchen,Court 3,20434,Germany
12061462,Altenkirchen,Center Court,20432,Germany
12061474,Altenkirchen,Court 3,20434,Germany
12061472,Altenkirchen,Center Court,20432,Germany
12061477,Altenkirchen,Court 3,20434,Germany
12061460,Altenkirchen,Center Court,20432,Germany
12061740,Altenkirchen,Center Court,20432,Germany
12061481,Altenkirchen,Court 3,20434,Germany
12061030,Antalya,MTA 15,28579,Turkey
12061022,Antalya,MTA 14,28573,Turkey
12061015,Antalya,MTA Court 1,38043,Turkey
12061017,Antalya,MTA 6,31363,Turkey
12061019,Antalya,MTA 15,28579,Turkey
12061034,Antalya,MTA 02,31227,Turkey
12061010,Antalya,MTA 3,31365,Turkey
12061008,Antalya,MTA 12,28575,Turkey
12061032,Antalya,MTA 02,31227,Turkey
12061027,Antalya,MTA 3,31365,Turkey
12061018,Antalya,MTA 3,31365,Turkey
12061024,Antalya,MTA Court 1,38043,Turkey
12061026,Antalya,MTA 15,28579,Turkey
12061007,Antalya,MTA 12,28575,Turkey
12061014,Antalya,MTA 14,28573,Turkey
12061020,Antalya,MTA 13,28580,Turkey
12063615,Antalya,MTA 8,31362,Turkey
12063587,Antalya,Court 11,18166,Turkey
12063611,Antalya,MTA Court 10,38039,Turkey
12061459,Hammamet,Court 7,18289,Tunisia
12061478,Hammamet,Court 8,18581,Tunisia
12061468,Hammamet,Court 7,18289,Tunisia
12061480,Hammamet,Court 8,18581,Tunisia
12061443,Hammamet,Court 4,18290,Tunisia
12061456,Hammamet,Court 9,19766,Tunisia
12061464,Hammamet,Court 6,18336,Tunisia
12061451,Hammamet,Court 6,18336,Tunisia
12061457,Hammamet,Court 1,18293,Tunisia
12061466,Hammamet,Court 1,18293,Tunisia
12061473,Hammamet,Court 5,18337,Tunisia
12061448,Hammamet,Court 3,18292,Tunisia
12061469,Hammamet,Court 6,18336,Tunisia
12061479,Hammamet,Court 5,18337,Tunisia
12063877,Hammamet,Court 4,18290,Tunisia
12063871,Hammamet,Court 6,18336,Tunisia
12063889,Hammamet,Court 3,18292,Tunisia
12063882,Hammamet,Court 8,18581,Tunisia
12063860,Hammamet,Court 1,18293,Tunisia
12063869,Hammamet,Court 7,18289,Tunisia
12063863,Hammamet,Court 5,18337,Tunisia
12063884,Hammamet,Court 9,19766,Tunisia
12058923,Manacor,Court 3,33773,Spain
12058918,Manacor,Court 2,33770,Spain
12061247,Manacor,Court 3,33773,Spain
12061246,Manacor,Court 5,33772,Spain
12061243,Manacor,Court 4,24449,Spain
12061252,Manacor,Centre Court,28279,Spain
12061251,Manacor,Court 2,33770,Spain
12061242,Manacor,Centre Court,28279,Spain
12061240,Manacor,Court 4,24449,Spain
12061244,Manacor,Court 5,33772,Spain
12061248,Manacor,Court 2,33770,Spain
12061249,Manacor,Court 3,33773,Spain
12061253,Manacor,Court 8,33768,Spain
12061250,Manacor,Centre Court,28279,Spain
12061254,Manacor,Court 5,33772,Spain
12061259,Manacor,Court 2,33770,Spain
12061241,Manacor,Court 3,33773,Spain
12061245,Manacor,Court 4,24449,Spain
12063756,Manacor,Court 5,33772,Spain
12063762,Manacor,Court 4,24449,Spain
12063766,Manacor,Court 4,24449,Spain
12063767,Manacor,Court 3,33773,Spain
12063768,Manacor,Court 3,33773,Spain
12063765,Manacor,Court 2,33770,Spain
12063759,Manacor,Court 5,33772,Spain
12063761,Manacor,Centre Court,28279,Spain
12059167,Monastir,Court 7,23891,Tunisia
12059166,Monastir,Court 6,23890,Tunisia
12059168,Monastir,Court 3,23363,Tunisia
12059189,Monastir,Court 8,24180,Tunisia
12059199,Monastir,Court 1,23881,Tunisia
12059163,Monastir,Court 3,23363,Tunisia
12059191,Monastir,Center Court,23654,Tunisia
12059195,Monastir,Court 4,23364,Tunisia
12059190,Monastir,Court 1,23881,Tunisia
12059170,Monastir,Court 8,24180,Tunisia
12059196,Monastir,Court 5,23362,Tunisia
12059185,Monastir,Court 2,23360,Tunisia
12059171,Monastir,Center Court,23654,Tunisia
12059183,Monastir,Court 5,23362,Tunisia
12059157,Monastir,Court 8,24180,Tunisia
12059194,Monastir,Court 8,24180,Tunisia
12061572,Monastir,Court 5,23362,Tunisia
12061564,Monastir,Court 4,23364,Tunisia
12061570,Monastir,Court 8,24180,Tunisia
12061561,Monastir,Court 7,23891,Tunisia
12061574,Monastir,Court 6,23890,Tunisia
12063396,Monastir,Court 7,23891,Tunisia
12063402,Monastir,Court 5,23362,Tunisia
12063409,Monastir,Court 4,23364,Tunisia
12063406,Monastir,Court 6,23890,Tunisia
12063399,Monastir,Court 8,24180,Tunisia
12063403,Monastir,Court 8,24180,Tunisia
12063400,Monastir,Court 5,23362,Tunisia
12063405,Monastir,Court 6,23890,Tunisia
12063397,Monastir,Court 7,23891,Tunisia
12064000,Monastir,Court 7,23891,Tunisia
12063991,Monastir,Court 3,23363,Tunisia
12063398,Monastir,Court 1,23881,Tunisia
12064001,Monastir,Court 5,23362,Tunisia
12063408,Monastir,Court 2,23360,Tunisia
12066013,Monastir,Court 1,23881,Tunisia
12065890,Monastir,Court 7,23891,Tunisia
12065914,Monastir,Court 6,23890,Tunisia
12065913,Monastir,Court 2,23360,Tunisia
12063985,Monastir,Court 3,23363,Tunisia
12059505,Morelia,Estadio,42143,Mexico
12061339,Morelia,Estadio 2,43633,Mexico
12059503,Morelia,Court 3,21525,Mexico
12059500,Morelia,Estadio,42143,Mexico
12059509,Morelia,Estadio 2,43633,Mexico
12059508,Morelia,Court 3,21525,Mexico
12059510,Morelia,Estadio,42143,Mexico
12059507,Morelia,Court 3,21525,Mexico
12059506,Morelia,Estadio 2,43633,Mexico
12059499,Morelia,Estadio,42143,Mexico
12059497,Morelia,Court 3,21525,Mexico
12059836,Morelia,Estadio,42143,Mexico
12062455,Morelia,Court 10,43640,Mexico
12062459,Morelia,Court 3,21525,Mexico
12062456,Morelia,Estadio,42143,Mexico
12062457,Morelia,Estadio 2,43633,Mexico
12062460,Morelia,Court 10,43640,Mexico
12062454,Morelia,Estadio 2,43633,Mexico
12062453,Morelia,Court 3,21525,Mexico
12062458,Morelia,Estadio,42143,Mexico
12060788,London,Court 1,29129,England
12059119,London,Court 1,29129,England
12059110,London,Court 4,17304,England
12059122,London,Court 2,36159,England
12059118,London,Court 3,17244,England
12059114,London,Court 3,17244,England
12059113,London,Court 1,29129,England
12059121,London,Court 2,36159,England
12059123,London,Court 4,17304,England
12061280,London,Court 1,29129,England
12061279,London,Court 2,36159,England
12061281,London,Court 2,36159,England
12061282,London,Court 1,29129,England
12061283,London,Court 2,36159,England
12061278,London,Court 1,29129,England
12061552,London,Court 2,36159,England
12061553,London,Court 2,36159,England
12058837,Sharm El Sheikh,Court 4,28799,Egypt
12058840,Sharm El Sheikh,Court 3,17612,Egypt
12058832,Sharm El Sheikh,Court 1,28802,Egypt
12058831,Sharm El Sheikh,Court 1,28802,Egypt
12058836,Sharm El Sheikh,Court 3,17612,Egypt
12060799,Sharm El Sheikh,Court 3,17612,Egypt
12060804,Sharm El Sheikh,Court 1,28802,Egypt
12060801,Sharm El Sheikh,Court 4,28799,Egypt
12060805,Sharm El Sheikh,Court 1,28802,Egypt
12060802,Sharm El Sheikh,Court 2,28801,Egypt
12060806,Sharm El Sheikh,Court 2,28801,Egypt
12060800,Sharm El Sheikh,Court 4,28799,Egypt
12060803,Sharm El Sheikh,Court 3,17612,Egypt
12061182,Sharm El Sheikh,Court 4,28799,Egypt
12061088,Sharm El Sheikh,Court 2,28801,Egypt
12061087,Sharm El Sheikh,Court 3,17612,Egypt
12061332,Sharm El Sheikh,Court 4,28799,Egypt
12061412,Sharm El Sheikh,Court 3,17612,Egypt
12061331,Sharm El Sheikh,Court 2,28801,Egypt
12061338,Sharm El Sheikh,Court 1,28802,Egypt
12061086,Sharm El Sheikh,Court 1,28802,Egypt
12063652,Sharm El Sheikh,Court 3,17612,Egypt
12063651,Sharm El Sheikh,Court 2,28801,Egypt
12063644,Sharm El Sheikh,Court 1,28802,Egypt
12063643,Sharm El Sheikh,Court 4,28799,Egypt
12063641,Sharm El Sheikh,Court 4,28799,Egypt
12063642,Sharm El Sheikh,Court 3,17612,Egypt
12063649,Sharm El Sheikh,Court 1,28802,Egypt
12063645,Sharm El Sheikh,Court 1,28802,Egypt
12066508,Manacor,Court 4,24449,Spain
12065015,Manacor,Centre Court,28279,Spain
12066510,Manacor,Court 3,33773,Spain
12066515,Manacor,Court 2,33770,Spain
12066511,Manacor,Court 3,33773,Spain
12065024,Manacor,Centre Court,28279,Spain
12066503,Manacor,Court 4,24449,Spain
12063996,Monastir,Court 1,23881,Tunisia
12063999,Monastir,Court 2,23360,Tunisia
12063988,Monastir,Court 4,23364,Tunisia
12064983,Monastir,Court 4,23364,Tunisia
12066757,Monastir,Court 7,23891,Tunisia
12064972,Monastir,Court 5,23362,Tunisia
12066756,Monastir,Court 1,23881,Tunisia
12064979,Monastir,Court 2,23360,Tunisia
12066762,Monastir,Court 3,23363,Tunisia
12066758,Monastir,Court 1,23881,Tunisia
12064978,Monastir,Court 2,23360,Tunisia
